"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"992","For.catch[40]",0,0,0,0,0.001,FALSE,1,1,3000
"993","For.catch[41]",0,0,0,0,0.001,FALSE,1,1.005,1906
"994","For.catch[42]",0,0,0,0,0.001,FALSE,1,1,3000
"995","For.catch[43]",0,0,0,0,0.001,FALSE,1,1.002,2727
"996","For.catch[44]",0,0,0,0,0.001,FALSE,1,1.004,3000
"997","For.catch[45]",0,0,0,0,0.001,FALSE,1,1.001,3000
"998","For.catch[46]",0,0,0,0,0.001,FALSE,1,1,3000
"999","For.catch[47]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1000","For.catch[48]",0,0,0,0,0.001,FALSE,1,1.02,3000
"1001","For.catch[49]",0,0,0,0,0.001,FALSE,1,1.018,756
"1002","For.catch[50]",0,0,0,0,0.001,FALSE,1,1.003,2319
"1003","For.catch[51]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1004","For.catch[52]",0,0,0,0,0.001,FALSE,1,1.012,3000
"1005","For.catch[53]",0,0,0,0,0.001,FALSE,1,1.015,3000
"1006","For.catch[54]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1007","For.catch[55]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1008","For.catch[56]",0,0,0,0,0.001,FALSE,1,1.02,3000
"1009","For.catch[57]",0,0,0,0,0.001,FALSE,1,1.008,2623
"1010","For.catch[58]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1011","For.catch[59]",0,0,0,0,0.001,FALSE,1,1.004,2534
"1012","For.catch[60]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1013","For.catch[61]",0,0,0,0,0.001,FALSE,1,1.033,1800
"1014","For.catch[62]",0,0,0,0,0.001,FALSE,1,1.02,2007
"1015","For.catch[63]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1016","For.catch[64]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1017","For.catch[65]",0,0,0,0,0.001,FALSE,1,1.019,1913
"1018","For.catch[66]",0,0,0,0,0.001,FALSE,1,1.004,2322
"1019","For.catch[67]",0,0,0,0,0.001,FALSE,1,1.021,3000
"1020","For.catch[68]",0,0,0,0,0.001,FALSE,1,1.018,1205
"1021","For.catch[69]",0,0,0,0,0.001,FALSE,1,1.053,3000
"1022","For.catch[70]",0,0,0,0,0.001,FALSE,1,1.106,3000
"1023","For.catch[71]",0,0,0,0,0.001,FALSE,1,1.014,3000
"1024","For.catch[72]",0,0,0,0,0.001,FALSE,1,1.016,3000
"1025","For.catch[73]",0,0,0,0,0.001,FALSE,1,1.012,1693
"1026","For.catch[74]",42.56,70.562,1.864,20.304,233.22,FALSE,1,1.014,3000
"1027","For.catch[75]",118.86,159.231,5.312,60.874,614.127,FALSE,1,1.001,3000
"1028","For.catch[76]",213.242,227.148,10.813,129.096,869.584,FALSE,1,1.003,1145
"1029","For.catch[77]",324.376,278.707,24.907,224.506,1049.391,FALSE,1,1.001,3000
"1030","For.catch[78]",401.498,305.352,33.819,318.658,1116.089,FALSE,1,1,3000
"1031","For.catch[79]",255.407,251.384,16.055,168.684,977.396,FALSE,1,1.001,3000
"1032","For.catch[80]",228.133,241.113,12.202,141.231,973.308,FALSE,1,1,3000
"1033","For.catch[81]",192.4,214.006,10.539,115.514,839.831,FALSE,1,1,3000
"1034","For.catch[82]",155.784,192.531,7.53,82.522,760.318,FALSE,1,1,3000
"1035","For.catch[83]",132.349,169.002,5.705,72.646,629.439,FALSE,1,1.002,3000
"1036","For.catch[84]",172.629,201.697,8.366,101.709,788.679,FALSE,1,1,3000
"1037","For.catch[85]",167.719,197.686,8.03,95.415,801.717,FALSE,1,1,3000
"1038","For.catch[86]",146.449,178.533,6.839,79.411,673.002,FALSE,1,1.007,3000
"1039","For.catch[87]",122.817,161.475,5.759,63.596,627.578,FALSE,1,1,3000
"1040","For.catch[88]",148.932,194.257,6.42,74.711,764.126,FALSE,1,1.004,1210
"1041","For.catch[89]",127.682,165.659,5.702,65.923,653.096,FALSE,1,1.002,1033
"1042","For.catch[90]",142.39,177.841,7.327,77.927,665.761,FALSE,1,1,3000
"1043","For.catch[91]",27.01,48.153,1.114,12.667,143.632,FALSE,1,1.009,3000
"1044","For.catch[92]",32.716,53.092,1.362,15.69,168.362,FALSE,1,1.003,3000
"1045","For.catch[93]",46.159,82.277,1.593,21.235,232.876,FALSE,1,1.005,1790
"1046","For.catch[94]",48.224,73.64,1.999,23.043,259.719,FALSE,1,1.004,2746
"1047","For.catch[95]",0,0,0,0,0.001,FALSE,1,1.001,1939
"1048","For.catch[96]",0,0,0,0,0.001,FALSE,1,1.111,2927
"1049","For.catch[97]",0,0,0,0,0.001,FALSE,1,1.006,2381
"1050","For.catch[98]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1051","For.catch[99]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1052","For.catch[100]",0,0,0,0,0.001,FALSE,1,1.017,2474
"1053","For.catch[101]",0,0,0,0,0.001,FALSE,1,1.002,1805
"1054","For.catch[102]",0,0,0,0,0.001,FALSE,1,1,3000
"1055","For.catch[103]",0,0,0,0,0.001,FALSE,1,1.011,1129
"1056","For.catch[104]",0,0,0,0,0.001,FALSE,1,1.009,1360
"1057","For.catch[105]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1058","For.catch[106]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1059","For.catch[107]",0,0,0,0,0.001,FALSE,1,1.005,1986
"1060","For.catch[108]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1061","For.catch[109]",0,0,0,0,0.001,FALSE,1,1.011,3000
"1062","For.catch[110]",0,0,0,0,0.001,FALSE,1,1,3000
"1063","For.catch[111]",0,0,0,0,0.001,FALSE,1,1,3000
"1064","For.catch[112]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1065","For.catch[113]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1066","For.catch[114]",0,0,0,0,0.001,FALSE,1,1.021,3000
"1067","For.catch[115]",0,0,0,0,0.001,FALSE,1,1,3000
"1068","For.catch[116]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1069","For.catch[117]",0,0,0,0,0.001,FALSE,1,1.03,3000
"1070","For.catch[118]",0,0,0,0,0.001,FALSE,1,1.011,3000
"1071","For.catch[119]",0,0,0,0,0.001,FALSE,1,1,3000
"1072","For.catch[120]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1073","For.catch[121]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1074","For.catch[122]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1075","For.catch[123]",0,0,0,0,0.001,FALSE,1,1.029,2370
"1076","For.catch[124]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1077","For.catch[125]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1078","For.catch[126]",0,0,0,0,0.001,FALSE,1,1.006,3000
"1079","For.catch[127]",0,0,0,0,0.001,FALSE,1,1.035,3000
"1080","For.catch[128]",0,0,0,0,0.001,FALSE,1,1.006,1922
"1081","For.catch[129]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1082","For.catch[130]",0,0,0,0,0.001,FALSE,1,1.016,3000
"1083","For.catch[131]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1084","For.catch[132]",0,0,0,0,0.001,FALSE,1,1.006,2951
"1085","For.catch[133]",0,0,0,0,0.001,FALSE,1,1.002,2845
"1086","For.catch[134]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1087","For.catch[135]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1088","Surplus[1]",0,0,0,0,0,FALSE,1,NA,1
"1089","Surplus[2]",3.655,61.53,-133.717,1.15,156.996,TRUE,0.531,1.003,3000
"1090","Surplus[3]",8.45,87.403,-178.935,1.901,213.215,TRUE,0.538,1.006,1737
"1091","Surplus[4]",13.245,105.399,-184.899,2.136,286.366,TRUE,0.544,1.004,2189
"1092","Surplus[5]",17.656,118.394,-222.061,4.351,314.114,TRUE,0.562,1.002,1774
"1093","Surplus[6]",19.382,129.26,-239.898,4.725,338.443,TRUE,0.565,1.003,2025
"1094","Surplus[7]",19.474,137.813,-260.388,5.171,358.281,TRUE,0.561,1.004,2418
"1095","Surplus[8]",22.63,144.076,-256.581,6.015,382.95,TRUE,0.57,1.003,2614
"1096","Surplus[9]",25.644,149.593,-276.368,6.965,395.205,TRUE,0.564,1.004,2375
"1097","Surplus[10]",28.654,156.841,-276.742,8.49,417.677,TRUE,0.576,1.006,2745
"1098","Surplus[11]",29.791,161.553,-292.365,8.507,428.166,TRUE,0.583,1.005,2316
"1099","Surplus[12]",35.163,166.638,-275.869,11.152,449.715,TRUE,0.592,1.005,2148
"1100","Surplus[13]",38.39,171.165,-291.267,11.974,470.05,TRUE,0.596,1.004,3000
"1101","Surplus[14]",42.051,172.716,-286.229,11.925,481.077,TRUE,0.594,1.004,2682
"1102","Surplus[15]",43.875,175.769,-280.825,12.593,480.158,TRUE,0.592,1.003,3000
"1103","Surplus[16]",46.808,178.799,-280.754,13.734,514.72,TRUE,0.598,1.003,3000
"1104","Surplus[17]",49.451,184.158,-282.928,14.63,527.542,TRUE,0.604,1.003,3000
"1105","Surplus[18]",53.302,185.982,-279.08,16.444,520.168,TRUE,0.616,1.001,3000
"1106","Surplus[19]",57.551,189.039,-282.095,19.112,540.85,TRUE,0.627,1.001,3000
"1107","Surplus[20]",60.469,190.505,-283.531,20.374,546.764,TRUE,0.626,1.001,2226
"1108","Surplus[21]",62.154,190.782,-274.017,21.298,543.215,TRUE,0.634,1.001,1758
"1109","Surplus[22]",66.664,194.841,-284.86,26.016,566.375,TRUE,0.657,1.001,1683
"1110","Surplus[23]",70.264,195.712,-259.67,28.649,575.989,TRUE,0.661,1.001,2401
"1111","Surplus[24]",74.653,197.416,-279.1,31.832,581.328,TRUE,0.673,1.002,2540
"1112","Surplus[25]",77.791,197.609,-255.184,33.816,587.483,TRUE,0.681,1.001,2888
"1113","Surplus[26]",81.104,198.78,-253.691,35.132,595.236,TRUE,0.686,1.001,3000
"1114","Surplus[27]",84.695,199.244,-251.647,36.779,607.811,TRUE,0.695,1,3000
"1115","Surplus[28]",86.174,201.886,-257.841,38.796,611.113,TRUE,0.697,1,3000
"1116","Surplus[29]",89.193,202.276,-240.185,42.168,615.263,TRUE,0.704,1,3000
"1117","Surplus[30]",90.154,205.811,-242.137,42.481,640.378,TRUE,0.707,1.001,2437
"1118","Surplus[31]",91.545,207.161,-254.893,44.305,641.294,TRUE,0.709,1.001,2160
"1119","Surplus[32]",91.618,209.438,-255.857,43.728,637.917,TRUE,0.704,1.001,2095
"1120","Surplus[33]",91.922,209.804,-275.553,47.236,649.459,TRUE,0.713,1.002,2473
"1121","Surplus[34]",93.066,208.058,-276.411,49.115,638.282,TRUE,0.721,1.002,2706
"1122","Surplus[35]",95.449,206.999,-263.678,50.169,642.635,TRUE,0.718,1.002,2548
"1123","Surplus[36]",98.319,207.346,-263.352,49.566,639.646,TRUE,0.729,1.001,2377
"1124","Surplus[37]",100.806,206.521,-260.674,51.775,651.962,TRUE,0.735,1.002,1516
"1125","Surplus[38]",102.869,206.704,-250.042,55.263,651.757,TRUE,0.74,1.002,1183
"1126","Surplus[39]",102.604,207.49,-244.358,55.521,654.759,TRUE,0.74,1.002,944
"1127","Surplus[40]",103.431,208.868,-239.613,55.407,650.526,TRUE,0.738,1.002,1025
"1128","Surplus[41]",106.29,209.451,-232.139,55.203,656.959,TRUE,0.742,1.002,873
"1129","Surplus[42]",107.205,210.431,-235.371,55.839,644.133,TRUE,0.744,1.001,1280
"1130","Surplus[43]",110.114,211.898,-247.566,59.844,658.336,TRUE,0.753,1.002,987
"1131","Surplus[44]",112.336,210.11,-230.91,60.809,662.642,TRUE,0.754,1.002,917
"1132","Surplus[45]",113.726,211.516,-222.523,63.045,659.879,TRUE,0.763,1.002,956
"1133","Surplus[46]",115.588,213.126,-217.603,60.95,661.869,TRUE,0.768,1.002,754
"1134","Surplus[47]",117.929,211.178,-209.575,64.476,667.749,TRUE,0.77,1.002,852
"1135","Surplus[48]",119.095,210.179,-214.903,65.466,664.463,TRUE,0.774,1.002,1031
"1136","Surplus[49]",120.024,209.248,-205.165,67.065,657.11,TRUE,0.78,1.002,1106
"1137","Surplus[50]",122.66,207.502,-209.264,67.85,672.525,TRUE,0.789,1.002,1282
"1138","Surplus[51]",124.849,208.824,-195.771,69.08,666.387,TRUE,0.796,1.001,1414
"1139","Surplus[52]",125.645,207.785,-183.34,70.684,675.463,TRUE,0.793,1.001,1556
"1140","Surplus[53]",126.951,210.089,-187.059,71.05,664.08,TRUE,0.794,1.001,1260
"1141","Surplus[54]",127.765,209.813,-180.668,70.72,674.799,TRUE,0.799,1.001,1222
"1142","Surplus[55]",128.606,207.485,-179.962,74.054,672.428,TRUE,0.805,1.002,1334
"1143","Surplus[56]",130.173,207.588,-192.071,75.218,668.626,TRUE,0.81,1.002,1195
"1144","Surplus[57]",131.071,207.371,-201.484,75.475,668.624,TRUE,0.807,1.001,1268
"1145","Surplus[58]",131.752,208.63,-197.704,77.253,676.352,TRUE,0.803,1.001,1583
"1146","Surplus[59]",130.992,209.851,-200.325,76.619,681.391,TRUE,0.803,1.001,1537
"1147","Surplus[60]",132.57,210.71,-196.238,76.641,678.413,TRUE,0.81,1.002,1566
"1148","Surplus[61]",134.15,211.26,-185.749,77.525,690.581,TRUE,0.808,1.002,1227
"1149","Surplus[62]",134.23,212.984,-188.481,79.816,697.707,TRUE,0.808,1.002,1426
"1150","Surplus[63]",133.988,213.875,-200.747,79.503,699.208,TRUE,0.809,1.001,1525
"1151","Surplus[64]",135.131,213.068,-204.772,79.349,686.589,TRUE,0.813,1.001,1570
"1152","Surplus[65]",134.861,212.577,-199.956,81.405,692.519,TRUE,0.814,1.001,1614
"1153","Surplus[66]",136.317,212.777,-196.136,80.979,697.426,TRUE,0.812,1.001,1641
"1154","Surplus[67]",137.511,210.987,-186.048,81.067,683.149,TRUE,0.822,1.001,2308
"1155","Surplus[68]",137.334,210.604,-174.944,80.838,675.954,TRUE,0.82,1.001,2335
"1156","Surplus[69]",137.535,210.025,-182.528,82.564,694.602,TRUE,0.82,1.001,2195
"1157","Surplus[70]",139.071,209.768,-170.636,84.101,698.637,TRUE,0.828,1.001,1669
"1158","Surplus[71]",140.644,208.468,-167.652,84.951,702.923,TRUE,0.826,1.001,1692
"1159","Surplus[72]",141.188,208.619,-171.526,86.097,693.895,TRUE,0.829,1.001,1426
"1160","Surplus[73]",142.625,208.482,-158.016,89.89,697.552,TRUE,0.834,1.001,1932
"1161","Surplus[74]",142.065,207.647,-168.966,88.269,692.639,TRUE,0.835,1.001,2910
"1162","Surplus[75]",143.701,209.638,-162.592,87.767,692.293,TRUE,0.834,1.001,1953
"1163","Surplus[76]",146.876,209.021,-161.636,92.006,706.404,TRUE,0.845,1.002,1631
"1164","Surplus[77]",151.637,209.159,-147.184,96.26,707.334,TRUE,0.853,1.003,1559
"1165","Surplus[78]",155.341,208.638,-144.043,101.165,713.016,TRUE,0.861,1.002,2293
"1166","Surplus[79]",162.096,208.834,-123.13,105.566,714.498,TRUE,0.876,1.002,1784
"1167","Surplus[80]",167.855,210.114,-116.689,107.441,713.102,TRUE,0.882,1.002,1457
"1168","Surplus[81]",169.471,209.667,-106.27,110.319,713.508,TRUE,0.888,1.003,1168
"1169","Surplus[82]",171.672,209.081,-111.093,112.591,716.536,TRUE,0.893,1.003,1157
"1170","Surplus[83]",173.748,208.771,-96.941,114.659,714.667,TRUE,0.895,1.003,1168
"1171","Surplus[84]",174.279,206.742,-96.556,115.461,721.866,TRUE,0.898,1.003,981
"1172","Surplus[85]",174.89,204.797,-92.705,115.181,718.223,TRUE,0.905,1.003,875
"1173","Surplus[86]",175.087,204.999,-88.898,117.511,714.311,TRUE,0.909,1.002,1277
"1174","Surplus[87]",175.128,203.429,-80.583,120.255,704.201,TRUE,0.904,1.002,1465
"1175","Surplus[88]",174.148,203.875,-104.411,117.533,714.685,TRUE,0.905,1.002,1413
"1176","Surplus[89]",174.108,204.334,-94.699,119.377,709.426,TRUE,0.91,1.002,1773
"1177","Surplus[90]",173.865,202.779,-92.871,119.587,712.838,TRUE,0.91,1.001,2331
"1178","Surplus[91]",173.264,201.842,-84.804,117.683,702.365,TRUE,0.908,1.002,2263
"1179","Surplus[92]",170.781,199.153,-89.415,116.427,691.938,TRUE,0.909,1.002,2251
"1180","Surplus[93]",167.382,196.492,-95.899,113.609,684.989,TRUE,0.908,1.002,2887
"1181","Surplus[94]",165.515,196.118,-103.342,110.718,678.235,TRUE,0.906,1.002,2618
"1182","Surplus[95]",165.643,194.016,-101.214,113.749,682.69,TRUE,0.907,1.001,3000
"1183","Surplus[96]",162.569,193.883,-107.061,111.103,676.361,TRUE,0.906,1.001,2078
"1184","Surplus[97]",161.648,194.994,-122.845,111.474,687.892,TRUE,0.903,1.001,2343
"1185","Surplus[98]",163.832,194.688,-129.762,112.954,678.079,TRUE,0.908,1.001,2434
"1186","Surplus[99]",167.879,192.816,-90.344,113.911,682.476,TRUE,0.916,1.001,2138
"1187","Surplus[100]",170.872,191.686,-80.609,119.409,689.728,TRUE,0.924,1.001,2437
"1188","Surplus[101]",178.728,189.619,-67.645,126.11,696.311,TRUE,0.939,1.001,3000
"1189","Surplus[102]",185.368,188.614,-43.175,133.464,700.888,TRUE,0.949,1.001,2977
"1190","Surplus[103]",185.952,188.123,-41.841,134.867,702.618,TRUE,0.947,1.001,2605
"1191","Surplus[104]",185.043,187.217,-36.544,134.807,687.941,TRUE,0.949,1.001,1805
"1192","Surplus[105]",187.332,186.385,-30.396,136.494,700.947,TRUE,0.958,1.001,2032
"1193","Surplus[106]",188.328,184.99,-31.972,138.678,690.823,TRUE,0.956,1.001,3000
"1194","Surplus[107]",190.128,183.893,-24.416,142.336,684.362,TRUE,0.962,1.001,2603
"1195","Surplus[108]",192.702,183.012,-19.707,146.305,674.83,TRUE,0.967,1.002,2529
"1196","Surplus[109]",192.05,184.685,-31.447,146.249,677.903,TRUE,0.963,1.001,3000
"1197","Surplus[110]",196.8,184.35,-18.54,150.676,670.634,TRUE,0.966,1.001,2436
"1198","Surplus[111]",202.228,184.63,-7.033,155.504,684.309,TRUE,0.971,1.002,2393
"1199","Surplus[112]",212.084,184.42,8.671,165.629,701.615,FALSE,0.98,1.001,2854
"1200","Surplus[113]",221.781,185.831,14.981,172.609,705.508,FALSE,0.987,1.001,2738
"1201","Surplus[114]",229.767,186.401,18.349,182.16,717.15,FALSE,0.992,1.002,2895
"1202","Surplus[115]",237.084,188.268,20.748,187.486,722.887,FALSE,0.997,1.002,2469
"1203","Surplus[116]",243.792,191.201,21.26,193.009,736.013,FALSE,0.998,1.002,2256
"1204","Surplus[117]",249.8,193.7,22.101,199.115,736.174,FALSE,0.999,1.002,1817
"1205","Surplus[118]",257.468,198.329,22.751,206.481,755.004,FALSE,0.999,1.002,1679
"1206","Surplus[119]",264.077,203.394,23.164,210.682,770.355,FALSE,1,1.002,1453
"1207","Surplus[120]",269.467,208.08,23.595,215.36,790.822,FALSE,1,1.002,1471
"1208","Surplus[121]",274.072,212.355,23.723,220.494,813.628,FALSE,1,1.002,1473
"1209","Surplus[122]",276.912,215.303,23.93,220.373,829.667,FALSE,1,1.002,1361
"1210","Surplus[123]",279.149,218.087,23.941,220.984,827.686,FALSE,1,1.002,1416
"1211","Surplus[124]",281.126,220.49,24.039,221.912,831.831,FALSE,1,1.002,1370
"1212","Surplus[125]",281.745,221.341,23.985,221.344,836.734,FALSE,1,1.003,1266
"1213","Surplus[126]",281.917,221.578,23.902,222.403,841.799,FALSE,1,1.002,1316
"1214","Surplus[127]",281.857,221.319,23.905,221.775,829.628,FALSE,1,1.003,1271
"1215","Surplus[128]",281.173,220.537,24.041,221.968,832.443,FALSE,1,1.002,1296
"1216","Surplus[129]",280.315,219.56,24.04,220.796,830.551,FALSE,1,1.002,1349
"1217","Surplus[130]",279.267,218.399,23.91,222.023,824.175,FALSE,1,1.003,1314
"1218","Surplus[131]",277.675,215.697,23.914,220.682,820.18,FALSE,1,1.003,1389
"1219","Surplus[132]",276.22,213.944,23.904,219.446,808.574,FALSE,1,1.002,1427
"1220","Surplus[133]",273.813,210.567,23.882,219.115,802.647,FALSE,1,1.002,1453
"1221","Surplus[134]",271.281,207.457,23.905,218.647,792.045,FALSE,1,1.002,1540
"1222","Surplus[135]",269.345,205.383,23.869,217.62,783.624,FALSE,1,1.002,1538
"1223","Tau1",0.023,0.011,0.01,0.02,0.052,FALSE,1,1,3000
"1224","CtoB[1]",0,0,0,0,0.001,FALSE,1,1.041,591
"1225","CtoB[2]",0,0,0,0,0.001,FALSE,1,1.144,3000
"1226","CtoB[3]",0,0,0,0,0.001,FALSE,1,1.031,2490
"1227","CtoB[4]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1228","CtoB[5]",0,0,0,0,0.001,FALSE,1,1.003,2909
"1229","CtoB[6]",0,0,0,0,0.001,FALSE,1,1,3000
"1230","CtoB[7]",0,0,0,0,0.001,FALSE,1,1,3000
"1231","CtoB[8]",0,0,0,0,0.001,FALSE,1,1.003,1081
"1232","CtoB[9]",0,0,0,0,0.001,FALSE,1,1.005,1605
"1233","CtoB[10]",0.001,0,0,0,0.002,FALSE,1,1.001,3000
"1234","CtoB[11]",0.001,0,0,0.001,0.002,FALSE,1,1.004,998
"1235","CtoB[12]",0.001,0,0,0.001,0.002,FALSE,1,1.002,3000
"1236","CtoB[13]",0.001,0.001,0,0.001,0.003,FALSE,1,1,3000
"1237","CtoB[14]",0.001,0.001,0,0.001,0.003,FALSE,1,1.002,3000
"1238","CtoB[15]",0.002,0.001,0.001,0.002,0.004,FALSE,1,1.001,2354
"1239","CtoB[16]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.004,2086
"1240","CtoB[17]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.001,3000
"1241","CtoB[18]",0.002,0.001,0.001,0.002,0.004,FALSE,1,1,3000
"1242","CtoB[19]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.002,2333
"1243","CtoB[20]",0.004,0.002,0.001,0.004,0.008,FALSE,1,1.001,3000
"1244","CtoB[21]",0.004,0.002,0.001,0.004,0.008,FALSE,1,1.001,2481
"1245","CtoB[22]",0.004,0.002,0.001,0.004,0.009,FALSE,1,1.001,3000
"1246","CtoB[23]",0.004,0.002,0.001,0.004,0.009,FALSE,1,1,3000
"1247","CtoB[24]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.005,548
"1248","CtoB[25]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.001,2461
"1249","CtoB[26]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1,3000
"1250","CtoB[27]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.001,3000
"1251","CtoB[28]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.002,2638
"1252","CtoB[29]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1,3000
"1253","CtoB[30]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1.005,3000
"1254","CtoB[31]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.002,2121
"1255","CtoB[32]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.006,965
"1256","CtoB[33]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1,3000
"1257","CtoB[34]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1.003,3000
"1258","CtoB[35]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.001,2833
"1259","CtoB[36]",0.003,0.002,0.001,0.003,0.008,FALSE,1,1.003,1655
"1260","CtoB[37]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.001,2238
"1261","CtoB[38]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1.003,1012
"1262","CtoB[39]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.002,3000
"1263","CtoB[40]",0.003,0.001,0.001,0.003,0.006,FALSE,1,1.001,2136
"1264","CtoB[41]",0.003,0.001,0.001,0.003,0.007,FALSE,1,1,3000
"1265","CtoB[42]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.002,2189
"1266","CtoB[43]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1,3000
"1267","CtoB[44]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1,2475
"1268","CtoB[45]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.002,1440
"1269","CtoB[46]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.001,3000
"1270","CtoB[47]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1,3000
"1271","CtoB[48]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.002,2909
"1272","CtoB[49]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.001,3000
"1273","CtoB[50]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,2797
"1274","CtoB[51]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.001,3000
"1275","CtoB[52]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1,3000
"1276","CtoB[53]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1,3000
"1277","CtoB[54]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.004,1039
"1278","CtoB[55]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1,3000
"1279","CtoB[56]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1,3000
"1280","CtoB[57]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.001,3000
"1281","CtoB[58]",0.003,0.002,0.001,0.003,0.007,FALSE,1,1,3000
"1282","CtoB[59]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.004,1194
"1283","CtoB[60]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1,3000
"1284","CtoB[61]",0.005,0.002,0.002,0.004,0.009,FALSE,1,1.003,2528
"1285","CtoB[62]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.001,1267
"1286","CtoB[63]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.001,3000
"1287","CtoB[64]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.001,3000
"1288","CtoB[65]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1,3000
"1289","CtoB[66]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1,3000
"1290","CtoB[67]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1,3000
"1291","CtoB[68]",0.004,0.002,0.002,0.004,0.008,FALSE,1,1,3000
"1292","CtoB[69]",0.005,0.002,0.002,0.005,0.01,FALSE,1,1.001,3000
"1293","CtoB[70]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1,3000
"1294","CtoB[71]",0.006,0.002,0.002,0.005,0.011,FALSE,1,1.002,1819
"1295","CtoB[72]",0.007,0.003,0.003,0.007,0.013,FALSE,1,1.001,3000
"1296","CtoB[73]",0.006,0.002,0.003,0.006,0.012,FALSE,1,1.001,1920
"1297","CtoB[74]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.002,3000
"1298","CtoB[75]",0.011,0.006,0.004,0.009,0.028,FALSE,1,1.002,3000
"1299","CtoB[76]",0.012,0.008,0.004,0.01,0.034,FALSE,1,1.005,887
"1300","CtoB[77]",0.015,0.01,0.004,0.012,0.042,FALSE,1,1.001,3000
"1301","CtoB[78]",0.02,0.011,0.006,0.017,0.048,FALSE,1,1.001,3000
"1302","CtoB[79]",0.015,0.009,0.005,0.013,0.042,FALSE,1,1.002,3000
"1303","CtoB[80]",0.012,0.009,0.003,0.009,0.037,FALSE,1,1,3000
"1304","CtoB[81]",0.01,0.008,0.003,0.007,0.032,FALSE,1,1,2667
