"","parameter","mean","sd","2.5%","50%","97.5%","overlap0","f","Rhat","n.eff"
"995","For.catch[43]",0,0,0,0,0.001,FALSE,1,1.007,2325
"996","For.catch[44]",0,0,0,0,0.001,FALSE,1,1.004,3000
"997","For.catch[45]",0,0,0,0,0.001,FALSE,1,1.011,3000
"998","For.catch[46]",0,0,0,0,0.001,FALSE,1,1.001,2747
"999","For.catch[47]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1000","For.catch[48]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1001","For.catch[49]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1002","For.catch[50]",0,0,0,0,0.001,FALSE,1,1.02,1688
"1003","For.catch[51]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1004","For.catch[52]",0,0,0,0,0.001,FALSE,1,1.02,3000
"1005","For.catch[53]",0,0,0,0,0.001,FALSE,1,1.015,3000
"1006","For.catch[54]",0,0,0,0,0.001,FALSE,1,1.027,3000
"1007","For.catch[55]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1008","For.catch[56]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1009","For.catch[57]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1010","For.catch[58]",0,0,0,0,0.001,FALSE,1,1,3000
"1011","For.catch[59]",0,0,0,0,0.001,FALSE,1,1.007,2765
"1012","For.catch[60]",0,0,0,0,0.001,FALSE,1,1.011,1405
"1013","For.catch[61]",0,0,0,0,0.001,FALSE,1,1.016,1604
"1014","For.catch[62]",0,0,0,0,0.001,FALSE,1,1.011,3000
"1015","For.catch[63]",0,0,0,0,0.001,FALSE,1,1.005,3000
"1016","For.catch[64]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1017","For.catch[65]",0,0,0,0,0.001,FALSE,1,1.023,2341
"1018","For.catch[66]",0,0,0,0,0.001,FALSE,1,1.012,3000
"1019","For.catch[67]",0,0,0,0,0.001,FALSE,1,1.027,3000
"1020","For.catch[68]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1021","For.catch[69]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1022","For.catch[70]",0,0,0,0,0.001,FALSE,1,1.094,1413
"1023","For.catch[71]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1024","For.catch[72]",0,0,0,0,0.001,FALSE,1,1.016,780
"1025","For.catch[73]",0,0,0,0,0.001,FALSE,1,1.02,2647
"1026","For.catch[74]",44.112,78.231,1.745,20.475,228.266,FALSE,1,1.001,3000
"1027","For.catch[75]",120.812,162.222,5.419,62.777,618.345,FALSE,1,1.003,3000
"1028","For.catch[76]",211.914,224.502,12.816,131.706,916.971,FALSE,1,1,3000
"1029","For.catch[77]",339.952,289.499,23.807,245.821,1086.643,FALSE,1,1,3000
"1030","For.catch[78]",410.598,304.263,37.122,325.676,1111.514,FALSE,1,1,2601
"1031","For.catch[79]",261.03,250.549,15.948,170.831,973.018,FALSE,1,1,3000
"1032","For.catch[80]",219.566,230.26,12.054,133.164,889.166,FALSE,1,1,3000
"1033","For.catch[81]",198.297,217.888,9.853,119.914,872.405,FALSE,1,1,3000
"1034","For.catch[82]",159.874,195.477,8.192,85.478,757.878,FALSE,1,1,3000
"1035","For.catch[83]",144.772,186.771,6.89,75.364,758.796,FALSE,1,1.004,2587
"1036","For.catch[84]",166.23,198.242,8.527,92.972,778.806,FALSE,1,1.002,3000
"1037","For.catch[85]",170.3,203.029,8.329,97.761,816.221,FALSE,1,1.001,3000
"1038","For.catch[86]",147.759,183.263,7.432,78.667,729.88,FALSE,1,1,3000
"1039","For.catch[87]",121.695,157.704,6.182,64.892,604.235,FALSE,1,1.001,2641
"1040","For.catch[88]",142.969,181.935,6.897,78.034,712.776,FALSE,1,1,3000
"1041","For.catch[89]",125.822,163.669,5.449,65.822,632.496,FALSE,1,1,3000
"1042","For.catch[90]",142.308,180.579,7.012,76.485,708.825,FALSE,1,1.002,2784
"1043","For.catch[91]",26.549,47.938,1.187,12.35,137.35,FALSE,1,1.017,2653
"1044","For.catch[92]",33.165,62.737,1.278,15.161,181.852,FALSE,1,1.002,3000
"1045","For.catch[93]",44.138,69.549,1.854,21.85,241.621,FALSE,1,1.002,2895
"1046","For.catch[94]",48.964,85.807,1.905,23.829,265.244,FALSE,1,1.026,2071
"1047","For.catch[95]",0,0.001,0,0,0.001,FALSE,1,1.147,2510
"1048","For.catch[96]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1049","For.catch[97]",0,0,0,0,0.001,FALSE,1,1.017,2781
"1050","For.catch[98]",0,0.001,0,0,0.001,FALSE,1,1.043,2830
"1051","For.catch[99]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1052","For.catch[100]",0,0,0,0,0.001,FALSE,1,1.025,1065
"1053","For.catch[101]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1054","For.catch[102]",0,0,0,0,0.001,FALSE,1,1.003,1175
"1055","For.catch[103]",0,0,0,0,0.001,FALSE,1,1.009,1109
"1056","For.catch[104]",0,0,0,0,0.001,FALSE,1,1,3000
"1057","For.catch[105]",0,0,0,0,0.001,FALSE,1,1.02,3000
"1058","For.catch[106]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1059","For.catch[107]",0,0,0,0,0.001,FALSE,1,1.078,2811
"1060","For.catch[108]",0,0,0,0,0.001,FALSE,1,1,3000
"1061","For.catch[109]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1062","For.catch[110]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1063","For.catch[111]",0,0,0,0,0.001,FALSE,1,1.025,3000
"1064","For.catch[112]",0,0,0,0,0.001,FALSE,1,1.013,3000
"1065","For.catch[113]",0,0,0,0,0.001,FALSE,1,1.01,3000
"1066","For.catch[114]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1067","For.catch[115]",0,0,0,0,0.001,FALSE,1,1,3000
"1068","For.catch[116]",0,0,0,0,0.001,FALSE,1,1.008,3000
"1069","For.catch[117]",0,0,0,0,0.001,FALSE,1,1.011,3000
"1070","For.catch[118]",0,0,0,0,0.001,FALSE,1,1.018,1547
"1071","For.catch[119]",0,0,0,0,0.001,FALSE,1,1.021,3000
"1072","For.catch[120]",0,0,0,0,0.001,FALSE,1,1.009,3000
"1073","For.catch[121]",0,0,0,0,0.001,FALSE,1,1.02,3000
"1074","For.catch[122]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1075","For.catch[123]",0,0,0,0,0.001,FALSE,1,1.007,3000
"1076","For.catch[124]",0,0,0,0,0.001,FALSE,1,1.003,3000
"1077","For.catch[125]",0,0,0,0,0.001,FALSE,1,1.018,3000
"1078","For.catch[126]",0,0,0,0,0.001,FALSE,1,1.012,3000
"1079","For.catch[127]",0,0,0,0,0.001,FALSE,1,1.002,3000
"1080","For.catch[128]",0,0,0,0,0.001,FALSE,1,1.019,1292
"1081","For.catch[129]",0,0,0,0,0.001,FALSE,1,1.004,3000
"1082","For.catch[130]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1083","For.catch[131]",0,0,0,0,0.001,FALSE,1,1,3000
"1084","For.catch[132]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1085","For.catch[133]",0,0,0,0,0.001,FALSE,1,1.005,2063
"1086","For.catch[134]",0,0,0,0,0.001,FALSE,1,1.014,1223
"1087","For.catch[135]",0,0,0,0,0.001,FALSE,1,1.007,2426
"1088","Surplus[1]",0,0,0,0,0,FALSE,1,NA,1
"1089","Surplus[2]",3.5,61.021,-128.396,0.616,149.417,TRUE,0.515,1.003,3000
"1090","Surplus[3]",5.388,86.083,-184.023,1.5,223.382,TRUE,0.529,1.008,3000
"1091","Surplus[4]",8.293,101.704,-207.054,2.882,241.131,TRUE,0.552,1.006,3000
"1092","Surplus[5]",12.545,113.016,-229.481,4.951,278.59,TRUE,0.562,1.002,3000
"1093","Surplus[6]",15.235,125.793,-239.653,4.73,322.647,TRUE,0.558,1.002,3000
"1094","Surplus[7]",19.083,134.12,-251.082,5.706,360.712,TRUE,0.56,1.001,3000
"1095","Surplus[8]",21.116,140.556,-258.468,5.999,377.276,TRUE,0.561,1.001,3000
"1096","Surplus[9]",25.186,144.602,-269.453,6.507,385.43,TRUE,0.569,1,3000
"1097","Surplus[10]",28.056,148.577,-268.905,9.256,385.718,TRUE,0.579,1,3000
"1098","Surplus[11]",31.046,155.418,-268.832,9.621,409.571,TRUE,0.589,1,3000
"1099","Surplus[12]",33.01,163.209,-289.621,10.998,442.197,TRUE,0.593,1,3000
"1100","Surplus[13]",35.167,166.672,-291.16,11.007,446.27,TRUE,0.589,1,3000
"1101","Surplus[14]",38.826,171.361,-291.63,13.751,472.268,TRUE,0.609,1,3000
"1102","Surplus[15]",41.569,171.273,-276.167,14.532,476.938,TRUE,0.609,1,3000
"1103","Surplus[16]",44.24,173.577,-290.403,15.944,471.622,TRUE,0.613,1,3000
"1104","Surplus[17]",49.502,176.952,-290.645,19.338,502.019,TRUE,0.624,1.001,3000
"1105","Surplus[18]",53.343,180.668,-279.143,20.518,522.688,TRUE,0.64,1.001,2075
"1106","Surplus[19]",56.376,182.551,-284.27,21.554,528.491,TRUE,0.638,1.001,2959
"1107","Surplus[20]",59.563,185.624,-277.692,24.026,541.841,TRUE,0.645,1.001,3000
"1108","Surplus[21]",64.575,189.878,-282.677,25.442,556.051,TRUE,0.66,1,3000
"1109","Surplus[22]",68.255,193.941,-290.74,28.355,557.488,TRUE,0.665,1,3000
"1110","Surplus[23]",72.389,190.97,-258.517,30.566,549.527,TRUE,0.674,1,3000
"1111","Surplus[24]",77.507,192.327,-263.907,35.047,570.457,TRUE,0.69,1,3000
"1112","Surplus[25]",81.814,195.823,-275.119,37.823,583.777,TRUE,0.7,1.001,3000
"1113","Surplus[26]",84.954,196.192,-258.891,39.557,603.313,TRUE,0.707,1.001,3000
"1114","Surplus[27]",89.289,197.018,-248.788,42.394,605.625,TRUE,0.716,1.001,3000
"1115","Surplus[28]",94.671,199.727,-238.076,45.511,618.484,TRUE,0.731,1.002,3000
"1116","Surplus[29]",98.725,202.104,-229.82,49.686,629.766,TRUE,0.741,1.001,3000
"1117","Surplus[30]",99.548,202.669,-244.489,49.987,627.895,TRUE,0.737,1.001,3000
"1118","Surplus[31]",100.742,202.723,-244.306,53.431,625.045,TRUE,0.74,1.002,3000
"1119","Surplus[32]",103.099,204.003,-247.415,53.938,642.852,TRUE,0.744,1.001,3000
"1120","Surplus[33]",105.053,203.996,-247.449,58.649,638.925,TRUE,0.747,1,3000
"1121","Surplus[34]",106.648,205.656,-239.992,56.476,648.611,TRUE,0.745,1,3000
"1122","Surplus[35]",108.563,205.424,-228.019,58.112,647.218,TRUE,0.753,1,3000
"1123","Surplus[36]",108.936,206.673,-243.935,58.87,652.5,TRUE,0.752,1,3000
"1124","Surplus[37]",110.59,208.365,-237.707,62.306,657.748,TRUE,0.757,1,3000
"1125","Surplus[38]",111.915,208.139,-217.855,61.519,664.988,TRUE,0.762,1,3000
"1126","Surplus[39]",112.699,207.957,-228.351,62.473,669.708,TRUE,0.763,1,3000
"1127","Surplus[40]",114.389,208.848,-219.362,64.826,671.519,TRUE,0.764,1,3000
"1128","Surplus[41]",114.798,209.913,-234.617,64.892,685.612,TRUE,0.765,1,3000
"1129","Surplus[42]",115.308,211.168,-235.545,67.1,675.348,TRUE,0.771,1.001,3000
"1130","Surplus[43]",119.104,210.598,-226.151,68.453,676.711,TRUE,0.779,1.001,3000
"1131","Surplus[44]",120.717,210.037,-221.962,70.756,675.449,TRUE,0.787,1.001,3000
"1132","Surplus[45]",120.809,211.103,-220.831,71.996,672.378,TRUE,0.784,1.001,3000
"1133","Surplus[46]",123.844,213.069,-224.094,74.976,671.783,TRUE,0.789,1.001,3000
"1134","Surplus[47]",126.75,212.669,-220.786,76.918,686.558,TRUE,0.794,1.001,3000
"1135","Surplus[48]",128.925,213.767,-230.518,79.528,684.202,TRUE,0.802,1.002,3000
"1136","Surplus[49]",131.568,213.514,-221.152,81.357,692.815,TRUE,0.808,1.002,3000
"1137","Surplus[50]",134.095,212.64,-206.96,83.334,685.786,TRUE,0.81,1.002,3000
"1138","Surplus[51]",135.932,210.981,-198.544,85.359,678.361,TRUE,0.812,1.002,3000
"1139","Surplus[52]",136.858,211.923,-191.177,84.874,689.451,TRUE,0.813,1.001,3000
"1140","Surplus[53]",140.316,211.363,-197.406,89.203,696.321,TRUE,0.821,1.001,3000
"1141","Surplus[54]",140.891,211.134,-187.947,91.805,688.067,TRUE,0.822,1.001,3000
"1142","Surplus[55]",142.208,209.901,-183.174,91.547,688.455,TRUE,0.824,1.001,3000
"1143","Surplus[56]",142.426,210.308,-179.05,91.097,688.391,TRUE,0.823,1.002,3000
"1144","Surplus[57]",142.664,209.809,-171.605,93.038,685.185,TRUE,0.825,1.003,3000
"1145","Surplus[58]",144.169,208.857,-175.112,93.392,680.91,TRUE,0.832,1.002,3000
"1146","Surplus[59]",145.12,208.26,-159.381,93.651,689.024,TRUE,0.832,1.001,3000
"1147","Surplus[60]",145.367,210.36,-166.843,94.223,689.386,TRUE,0.84,1.001,3000
"1148","Surplus[61]",147.459,210.407,-173.065,95.325,691.703,TRUE,0.844,1.001,3000
"1149","Surplus[62]",149.262,208.807,-166.172,97.586,679.789,TRUE,0.847,1.002,3000
"1150","Surplus[63]",151.362,208.771,-161.988,98.139,696.812,TRUE,0.85,1.001,3000
"1151","Surplus[64]",151.834,208.11,-157.853,98.147,687.248,TRUE,0.854,1.002,3000
"1152","Surplus[65]",152.965,207.213,-157.922,100.099,681.977,TRUE,0.857,1.002,3000
"1153","Surplus[66]",154.037,207.854,-152.928,102.341,685.421,TRUE,0.857,1.002,3000
"1154","Surplus[67]",154.578,206.747,-145.343,100.548,689.706,TRUE,0.86,1.001,3000
"1155","Surplus[68]",156.53,206.342,-131.802,104.128,691.184,TRUE,0.86,1.001,3000
"1156","Surplus[69]",156.901,207.552,-150.081,103.181,691.718,TRUE,0.866,1.001,3000
"1157","Surplus[70]",158.027,206.701,-140.439,106.165,694.558,TRUE,0.863,1.001,3000
"1158","Surplus[71]",159.773,208.532,-141.114,105.792,701.262,TRUE,0.866,1.001,3000
"1159","Surplus[72]",161.646,208.428,-149.241,107.216,712.037,TRUE,0.868,1.001,3000
"1160","Surplus[73]",163.818,208.07,-134.571,109.069,700.316,TRUE,0.871,1.001,3000
"1161","Surplus[74]",166.095,207.402,-125.475,109.062,692.502,TRUE,0.88,1.002,3000
"1162","Surplus[75]",169.153,208.349,-120.663,112.58,709.242,TRUE,0.885,1.001,3000
"1163","Surplus[76]",171.434,207.607,-112.42,114.825,704.413,TRUE,0.889,1.001,3000
"1164","Surplus[77]",174.722,207.344,-97.733,117.527,699.182,TRUE,0.894,1.001,3000
"1165","Surplus[78]",178.707,207.607,-99.397,121.225,708.965,TRUE,0.903,1.001,3000
"1166","Surplus[79]",184.951,207.227,-86.527,125.517,723.755,TRUE,0.915,1.001,3000
"1167","Surplus[80]",189.84,207.416,-83.66,129.468,724.253,TRUE,0.922,1.001,3000
"1168","Surplus[81]",192.021,206.318,-77.57,131.723,725.484,TRUE,0.923,1.001,3000
"1169","Surplus[82]",193.241,204.814,-69.77,132.634,718.609,TRUE,0.928,1.001,3000
"1170","Surplus[83]",195.106,204.363,-65.966,134.997,723.463,TRUE,0.932,1.001,3000
"1171","Surplus[84]",195.93,203.325,-60.217,134.782,723.669,TRUE,0.934,1.001,3000
"1172","Surplus[85]",195.371,202.037,-57.646,136.544,713.213,TRUE,0.934,1.001,3000
"1173","Surplus[86]",196.257,198.97,-49.909,136.671,703.666,TRUE,0.939,1.001,3000
"1174","Surplus[87]",195.73,197.951,-51.428,136.341,705.109,TRUE,0.942,1.001,3000
"1175","Surplus[88]",195.857,196.958,-46.917,137.055,697.152,TRUE,0.939,1.001,3000
"1176","Surplus[89]",196.865,196.693,-43.098,139.691,705.124,TRUE,0.943,1.001,3000
"1177","Surplus[90]",196.202,196.293,-49.255,139.839,706.799,TRUE,0.943,1.002,3000
"1178","Surplus[91]",196.11,195.026,-42.186,140.41,709.95,TRUE,0.948,1.002,3000
"1179","Surplus[92]",192.809,195.036,-50.581,139.693,702.97,TRUE,0.943,1.004,3000
"1180","Surplus[93]",190.552,194.983,-55.083,136.686,700.225,TRUE,0.944,1.004,3000
"1181","Surplus[94]",189.586,194.652,-49.673,136.68,700.357,TRUE,0.94,1.004,2140
"1182","Surplus[95]",188.139,195.623,-54.919,136.419,694.935,TRUE,0.939,1.005,1473
"1183","Surplus[96]",186.831,193.856,-68.079,136.724,693.68,TRUE,0.936,1.003,1269
"1184","Surplus[97]",185.966,195.005,-68.626,134.705,691.083,TRUE,0.943,1.003,1720
"1185","Surplus[98]",188.371,193.021,-39.561,135.785,700.513,TRUE,0.944,1.003,2906
"1186","Surplus[99]",191.265,192.763,-41.969,138.802,698.959,TRUE,0.951,1.002,2475
"1187","Surplus[100]",194.602,192.569,-44.893,142.929,700.799,TRUE,0.957,1.002,2568
"1188","Surplus[101]",201.367,189.079,-29.82,150.792,703.15,TRUE,0.963,1.002,2622
"1189","Surplus[102]",205.937,188.157,-12.68,154.525,702.838,TRUE,0.969,1.002,2705
"1190","Surplus[103]",206.996,187.927,-7.382,158.008,700.118,TRUE,0.971,1.002,2573
"1191","Surplus[104]",205.994,186.898,-10.525,156.421,697.293,TRUE,0.971,1.002,2347
"1192","Surplus[105]",207.458,185.557,-5.139,158.807,695.731,TRUE,0.972,1.002,2199
"1193","Surplus[106]",209.533,184.987,-2.885,160.414,697.167,TRUE,0.973,1.002,2237
"1194","Surplus[107]",210.992,183.395,3.966,162.186,692.408,FALSE,0.978,1.002,1787
"1195","Surplus[108]",213.003,184.053,8.328,165.986,703.154,FALSE,0.98,1.002,1774
"1196","Surplus[109]",212.778,183.893,7.986,167.973,701.173,FALSE,0.978,1.002,1814
"1197","Surplus[110]",215.769,184.802,11.935,168.323,705.374,FALSE,0.981,1.003,2130
"1198","Surplus[111]",220.624,184.787,15.198,174.426,702.207,FALSE,0.983,1.003,2588
"1199","Surplus[112]",228.285,184.161,19.309,180.9,708.776,FALSE,0.99,1.002,2388
"1200","Surplus[113]",235.537,184.852,21.798,186.422,714.454,FALSE,0.994,1.002,2334
"1201","Surplus[114]",241.723,186.4,22.484,193.242,728.825,FALSE,0.996,1.001,2228
"1202","Surplus[115]",247.452,188.237,24.295,198.91,731.494,FALSE,0.997,1.002,1534
"1203","Surplus[116]",252.45,190.166,25.851,201.821,742.78,FALSE,0.999,1.002,1405
"1204","Surplus[117]",256.564,191.908,26.236,206.13,746.267,FALSE,0.999,1.002,1832
"1205","Surplus[118]",261.896,195.199,26.366,211.655,753.902,FALSE,0.999,1.002,1562
"1206","Surplus[119]",266.781,198.302,26.376,216.535,758.341,FALSE,1,1.002,1248
"1207","Surplus[120]",270.429,201.544,26.269,219.92,759.513,FALSE,1,1.003,1091
"1208","Surplus[121]",273.382,204.735,26.222,220.388,775.135,FALSE,1,1.003,979
"1209","Surplus[122]",275.172,207.11,26.779,221.369,776.351,FALSE,1,1.004,941
"1210","Surplus[123]",276.523,208.821,26.711,222.646,779.452,FALSE,1,1.003,938
"1211","Surplus[124]",277.341,210.292,26.425,221.031,783.43,FALSE,1,1.004,887
"1212","Surplus[125]",277.447,210.841,25.886,221.141,783.011,FALSE,1,1.004,839
"1213","Surplus[126]",277.654,211.437,25.889,221.397,791.752,FALSE,1,1.004,817
"1214","Surplus[127]",277.718,211.188,26.047,221.369,786.81,FALSE,1,1.004,863
"1215","Surplus[128]",277.463,210.83,26.513,221.572,786.837,FALSE,1,1.004,865
"1216","Surplus[129]",277.179,210.445,26.387,221.327,781.053,FALSE,1,1.004,890
"1217","Surplus[130]",276.537,209.405,26.612,221.44,780.435,FALSE,1,1.004,905
"1218","Surplus[131]",275.931,208.271,26.295,221.107,774.803,FALSE,1,1.004,925
"1219","Surplus[132]",274.904,206.723,26.349,221.998,777.318,FALSE,1,1.003,1017
"1220","Surplus[133]",273.539,205.127,26.591,221.074,778.233,FALSE,1,1.003,996
"1221","Surplus[134]",271.448,202.719,26.634,219.489,774.368,FALSE,1,1.003,1145
"1222","Surplus[135]",269.68,200.582,26.481,219.259,769.699,FALSE,1,1.003,1177
"1223","Tau1",0.024,0.011,0.01,0.021,0.053,FALSE,1,1.002,1345
"1224","CtoB[1]",0,0,0,0,0.001,FALSE,1,1.016,1572
"1225","CtoB[2]",0,0,0,0,0.001,FALSE,1,1.017,2998
"1226","CtoB[3]",0,0,0,0,0.001,FALSE,1,1.033,2887
"1227","CtoB[4]",0,0,0,0,0.001,FALSE,1,1.015,1569
"1228","CtoB[5]",0,0,0,0,0.001,FALSE,1,1,3000
"1229","CtoB[6]",0,0,0,0,0.001,FALSE,1,1.01,1512
"1230","CtoB[7]",0,0,0,0,0.001,FALSE,1,1.001,3000
"1231","CtoB[8]",0,0,0,0,0.002,FALSE,1,1.005,898
"1232","CtoB[9]",0.001,0,0,0,0.002,FALSE,1,1.002,2214
"1233","CtoB[10]",0.001,0,0,0.001,0.002,FALSE,1,1,3000
"1234","CtoB[11]",0.001,0.001,0,0.001,0.002,FALSE,1,1,3000
"1235","CtoB[12]",0.001,0.001,0,0.001,0.003,FALSE,1,1.002,767
"1236","CtoB[13]",0.001,0.001,0,0.001,0.003,FALSE,1,1.002,1122
"1237","CtoB[14]",0.002,0.001,0,0.002,0.004,FALSE,1,1,2442
"1238","CtoB[15]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.002,1146
"1239","CtoB[16]",0.002,0.001,0.001,0.002,0.006,FALSE,1,1.006,760
"1240","CtoB[17]",0.003,0.001,0.001,0.002,0.006,FALSE,1,1.004,680
"1241","CtoB[18]",0.002,0.001,0.001,0.002,0.005,FALSE,1,1.004,607
"1242","CtoB[19]",0.003,0.002,0.001,0.003,0.008,FALSE,1,1.002,1067
"1243","CtoB[20]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1.001,1388
"1244","CtoB[21]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1.003,919
"1245","CtoB[22]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.007,606
"1246","CtoB[23]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.004,845
"1247","CtoB[24]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.004,777
"1248","CtoB[25]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.001,1921
"1249","CtoB[26]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.008,624
"1250","CtoB[27]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.006,792
"1251","CtoB[28]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.003,1020
"1252","CtoB[29]",0.004,0.002,0.001,0.004,0.009,FALSE,1,1.002,1263
"1253","CtoB[30]",0.004,0.002,0.001,0.004,0.01,FALSE,1,1.003,1009
"1254","CtoB[31]",0.003,0.002,0.001,0.003,0.008,FALSE,1,1.005,493
"1255","CtoB[32]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.002,1939
"1256","CtoB[33]",0.004,0.002,0.001,0.004,0.009,FALSE,1,1.003,1202
"1257","CtoB[34]",0.004,0.002,0.001,0.004,0.009,FALSE,1,1.001,2644
"1258","CtoB[35]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.003,1110
"1259","CtoB[36]",0.004,0.002,0.001,0.004,0.009,FALSE,1,1.003,1011
"1260","CtoB[37]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.002,1352
"1261","CtoB[38]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.005,636
"1262","CtoB[39]",0.004,0.002,0.001,0.003,0.008,FALSE,1,1.008,428
"1263","CtoB[40]",0.004,0.002,0.001,0.003,0.009,FALSE,1,1.001,2167
"1264","CtoB[41]",0.004,0.002,0.001,0.003,0.009,FALSE,1,1.002,1228
"1265","CtoB[42]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.001,3000
"1266","CtoB[43]",0.006,0.003,0.002,0.006,0.013,FALSE,1,1.002,1042
"1267","CtoB[44]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.005,747
"1268","CtoB[45]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.001,2376
"1269","CtoB[46]",0.006,0.003,0.002,0.006,0.014,FALSE,1,1.002,909
"1270","CtoB[47]",0.006,0.003,0.002,0.005,0.013,FALSE,1,1.002,1612
"1271","CtoB[48]",0.007,0.003,0.002,0.006,0.014,FALSE,1,1.001,1662
"1272","CtoB[49]",0.007,0.003,0.003,0.006,0.014,FALSE,1,1.005,910
"1273","CtoB[50]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.003,925
"1274","CtoB[51]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.001,1696
"1275","CtoB[52]",0.005,0.003,0.002,0.005,0.012,FALSE,1,1,2908
"1276","CtoB[53]",0.005,0.002,0.002,0.005,0.012,FALSE,1,1.003,739
"1277","CtoB[54]",0.005,0.002,0.002,0.004,0.01,FALSE,1,1.003,779
"1278","CtoB[55]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.002,899
"1279","CtoB[56]",0.005,0.002,0.002,0.004,0.011,FALSE,1,1.001,2139
"1280","CtoB[57]",0.006,0.003,0.002,0.006,0.013,FALSE,1,1.002,1052
"1281","CtoB[58]",0.004,0.002,0.002,0.004,0.009,FALSE,1,1.002,1275
"1282","CtoB[59]",0.006,0.003,0.003,0.006,0.013,FALSE,1,1.001,3000
"1283","CtoB[60]",0.007,0.003,0.003,0.006,0.014,FALSE,1,1.001,2620
"1284","CtoB[61]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.002,1172
"1285","CtoB[62]",0.007,0.003,0.003,0.006,0.013,FALSE,1,1,3000
"1286","CtoB[63]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.001,2524
"1287","CtoB[64]",0.006,0.003,0.003,0.006,0.013,FALSE,1,1.001,2472
"1288","CtoB[65]",0.007,0.003,0.003,0.006,0.015,FALSE,1,1.004,627
"1289","CtoB[66]",0.006,0.003,0.002,0.005,0.012,FALSE,1,1.002,1765
"1290","CtoB[67]",0.007,0.003,0.003,0.006,0.014,FALSE,1,1.002,3000
"1291","CtoB[68]",0.005,0.002,0.002,0.005,0.011,FALSE,1,1.002,2343
"1292","CtoB[69]",0.007,0.003,0.003,0.006,0.013,FALSE,1,1.002,3000
"1293","CtoB[70]",0.007,0.003,0.003,0.006,0.013,FALSE,1,1.001,1654
"1294","CtoB[71]",0.007,0.003,0.003,0.007,0.015,FALSE,1,1.002,3000
"1295","CtoB[72]",0.009,0.004,0.004,0.008,0.018,FALSE,1,1.001,1723
"1296","CtoB[73]",0.008,0.003,0.004,0.008,0.016,FALSE,1,1.001,3000
"1297","CtoB[74]",0.009,0.004,0.004,0.008,0.018,FALSE,1,1.002,2485
"1298","CtoB[75]",0.013,0.007,0.005,0.011,0.031,FALSE,1,1.003,2796
"1299","CtoB[76]",0.014,0.008,0.005,0.011,0.036,FALSE,1,1,3000
"1300","CtoB[77]",0.016,0.01,0.005,0.014,0.043,FALSE,1,1.003,1646
"1301","CtoB[78]",0.022,0.012,0.007,0.019,0.05,FALSE,1,1,3000
"1302","CtoB[79]",0.018,0.01,0.006,0.015,0.044,FALSE,1,1.001,3000
"1303","CtoB[80]",0.013,0.009,0.004,0.01,0.037,FALSE,1,1,3000
"1304","CtoB[81]",0.011,0.008,0.003,0.008,0.033,FALSE,1,1,3000
"1305","CtoB[82]",0.012,0.008,0.004,0.01,0.033,FALSE,1,1.001,3000
"1306","CtoB[83]",0.011,0.007,0.004,0.009,0.031,FALSE,1,1.002,3000
"1307","CtoB[84]",0.01,0.007,0.003,0.008,0.031,FALSE,1,1,3000
