Year,Project Code,Project,Target Species Code,Trip No,Adfg No,Vessel Name,Trip Comments,Hook Size,Hook Spacing Inches,Longline System Code,Longline System,Otolith Number,Effort No,Station No,G Stat Area,Avg Depth Fathoms,Specimen No,Species,Species Code,Sample Type,Sex,Sex Code,Maturity,Maturity Code,Length Type Code,Length Type,Length Millimeters,Weight Kilograms,Age,Age Type,Age Readability,Age Readability Code,Discard Status,Release Condition,Specimen Comment,Age Readability Code
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,121,3014,325431,,36,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,480,2.27,24,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #307,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,1,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,430,1.45,24,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #308,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,2,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,540,3.16,37,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #309,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,3,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,640,4.98,102,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #310,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,4,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,490,2.29,24,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #311,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,6,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,620,5.09,76,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #313,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,7,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,480,2.23,24,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #314,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,9,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,600,4.72,59,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #316,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,11,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,600,4.24,43,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #318,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,12,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,580,3.72,54,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #319,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,13,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,530,2.8,28,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #320,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,15,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,530,2.67,31,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #322,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,17,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,550,3.46,50,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #324,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,18,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,580,3.56,33,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #325,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,19,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,470,2.02,21,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #326,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,20,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,590,4.08,54,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #327,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,21,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,600,4.24,49,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #328,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,22,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,460,1.84,25,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #329,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,23,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,610,4.23,48,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #330,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,24,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,620,4.3,47,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #331,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,25,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,560,3.41,45,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #332,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,26,Yelloweye rockfish,145,Random,Male,01,Not observed,09,01,Tip of snout to fork of tail,560,3.81,39,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #333,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,29,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,550,3.32,34,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #336,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,30,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,490,2.32,29,"Otolith, break and burn",Fairly Sure,03,Retained; Bio. sample,,oto. #337,03
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,31,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,420,1.38,27,"Otolith, break and burn",Fairly Sure,03,Retained; Bio. sample,,oto. #338,03
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,32,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,540,2.85,42,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #339,02
2007,615,IPHC Annual Survey,200,9,,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,123,3013,325431,,33,Yelloweye rockfish,145,Random,Female,02,Not observed,09,01,Tip of snout to fork of tail,430,1.41,25,"Otolith, break and burn",Comfortably Sure,02,Retained; Bio. sample,,oto. #340,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,600,,92,"Otolith, break and burn",Fairly Sure,03,Retained,,,03
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,500,,40,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,700,,83,"Otolith, break and burn",Fairly Sure,03,Retained,,,03
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,4,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,620,,109,"Otolith, break and burn",Very Sure,01,Retained,,,01
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,5,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,400,,13,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,6,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,630,,81,"Otolith, break and burn",Very Sure,01,Retained,,,01
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,1,3031,315501,,7,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,660,,52,"Otolith, break and burn",Fairly Sure,03,Retained,,,03
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,8,3028,315502,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,630,,99,"Otolith, break and burn",Very Sure,01,Retained,,,01
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,8,3028,315502,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,520,,49,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,8,3028,315502,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,560,,42,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,9,3032,315502,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,550,,41,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,9,3032,315502,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,500,,24,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,12,3036,315502,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,630,,86,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,12,3036,315502,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,570,,33,"Otolith, break and burn",Fairly Sure,03,Retained,,,03
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,12,3036,315502,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,600,,48,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,12,3036,315502,,4,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,630,,39,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,14,3038,325531,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,630,,,,,,Retained,,,
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,14,3038,325531,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,670,,82,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,1,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,14,3038,325531,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,660,,66,"Otolith, break and burn",Fairly Sure,03,Retained,,,03
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,19,3012,315432,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,580,,52,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,460,,29,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,540,,50,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,580,,38,"Otolith, break and burn",Fairly Sure,03,Retained,,,03
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,4,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,520,,27,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,5,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,530,,28,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,6,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,570,,73,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,7,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,560,,52,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,23,3013,325431,,8,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,350,,15,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,550,,52,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,560,,65,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,530,,31,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,4,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,500,,26,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,5,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,550,,52,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,6,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,630,,49,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,27,3015,325432,,7,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,590,,53,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,28,3005,335431,,1,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,440,,19,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,28,3005,335431,,2,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,530,,26,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
2008,615,IPHC Annual Survey,200,2,99997,PENDER ISLE,"IPHC requirements- skate weights can range from 5 to 10 lbs., gangions 24-48 inches. 2nd anchor over=2nd bouy over;2nd anchor onboard=2nd bouy on",16C,216,01,Vessel Conventional,,28,3005,335431,,3,Yelloweye rockfish,145,Random,,,,,01,Tip of snout to fork of tail,530,,24,"Otolith, break and burn",Comfortably Sure,02,Retained,,,02
